Ticker,Per,Date,Time,Open,High,Low,Close,Vol
US2.AAPL,1,20170301,12:45:00,139.8900000,139.8900000,139.8600000,139.8700000,2000
US2.AAPL,1,20170301,12:46:00,139.8800000,139.8800000,139.8600000,139.8800000,2971
US2.AAPL,1,20170301,12:47:00,139.8900000,139.8950000,139.8800000,139.8800000,1642
US2.AAPL,1,20170301,12:48:00,139.8800000,139.8900000,139.8600000,139.8900000,2489
US2.AAPL,1,20170301,12:49:00,139.8800000,139.8900000,139.8600000,139.8700000,5062
US2.AAPL,1,20170301,12:50:00,139.8600000,139.8800000,139.8300000,139.8800000,1831
US2.AAPL,1,20170301,12:51:00,139.8700000,139.8700000,139.8600000,139.8700000,800
US2.AAPL,1,20170301,12:52:00,139.8700000,139.8700000,139.8600000,139.8600000,2520
US2.AAPL,1,20170301,12:53:00,139.8700000,139.8700000,139.8450000,139.8600000,2483
US2.AAPL,1,20170301,12:54:00,139.8650000,139.8700000,139.8650000,139.8700000,1000
US2.AAPL,1,20170301,12:55:00,139.8650000,139.8700000,139.8650000,139.8700000,536
US2.AAPL,1,20170301,12:56:00,139.8800000,139.8800000,139.8300000,139.8300000,2757
US2.AAPL,1,20170301,12:57:00,139.8300000,139.8500000,139.8200000,139.8500000,3653
US2.AAPL,1,20170301,12:58:00,139.8450000,139.8500000,139.7900000,139.8100000,5129
US2.AAPL,1,20170301,12:59:00,139.8200000,139.8200000,139.8000000,139.8000000,1651
US2.AAPL,1,20170301,13:00:00,139.7750000,139.8100000,139.7750000,139.8100000,4325
US2.AAPL,1,20170301,13:01:00,139.8000000,139.8400000,139.8000000,139.8300000,2813
US2.AAPL,1,20170301,13:02:00,139.8300000,139.8500000,139.8300000,139.8500000,3127
US2.AAPL,1,20170301,13:03:00,139.8500000,139.8600000,139.8500000,139.8500000,900
US2.AAPL,1,20170301,13:04:00,139.8500000,139.8550000,139.8400000,139.8400000,2767
US2.AAPL,1,20170301,13:05:00,139.8400000,139.8700000,139.8400000,139.8700000,2545
US2.AAPL,1,20170301,13:06:00,139.8700000,139.8700000,139.8500000,139.8500000,3391
US2.AAPL,1,20170301,13:07:00,139.8500000,139.8700000,139.8500000,139.8700000,3100
US2.AAPL,1,20170301,13:08:00,139.8650000,139.8750000,139.8600000,139.8700000,2067
US2.AAPL,1,20170301,13:09:00,139.8700000,139.8700000,139.8500000,139.8500000,2659
US2.AAPL,1,20170301,13:10:00,139.8500000,139.8600000,139.8400000,139.8500000,3311
US2.AAPL,1,20170301,13:11:00,139.8450000,139.8650000,139.8400000,139.8500000,5549
US2.AAPL,1,20170301,13:12:00,139.8400000,139.8400000,139.8300000,139.8300000,2500
US2.AAPL,1,20170301,13:13:00,139.8200000,139.8200000,139.8000000,139.8100000,3500
US2.AAPL,1,20170301,13:14:00,139.8100000,139.8300000,139.7900000,139.8200000,6087
US2.AAPL,1,20170301,13:15:00,139.8200000,139.8300000,139.8150000,139.8150000,1336
US2.AAPL,1,20170301,13:16:00,139.8100000,139.8500000,139.8100000,139.8300000,3906
US2.AAPL,1,20170301,13:17:00,139.8300000,139.8600000,139.8300000,139.8600000,3742
US2.AAPL,1,20170301,13:18:00,139.8700000,139.9000000,139.8700000,139.9000000,2300
US2.AAPL,1,20170301,13:19:00,139.9000000,139.9300000,139.8300000,139.8500000,12393
US2.AAPL,1,20170301,13:20:00,139.8500000,139.8500000,139.8450000,139.8450000,1289
US2.AAPL,1,20170301,13:21:00,139.8500000,139.8700000,139.8450000,139.8700000,1815
US2.AAPL,1,20170301,13:22:00,139.8800000,139.9000000,139.8800000,139.9000000,3248
US2.AAPL,1,20170301,13:23:00,139.9000000,139.9300000,139.9000000,139.9200000,4348
US2.AAPL,1,20170301,13:24:00,139.9300000,139.9500000,139.9300000,139.9400000,3519
US2.AAPL,1,20170301,13:25:00,139.9300000,139.9400000,139.9300000,139.9400000,3193
US2.AAPL,1,20170301,13:26:00,139.9400000,139.9600000,139.9400000,139.9600000,5036
US2.AAPL,1,20170301,13:27:00,139.9600000,139.9800000,139.9500000,139.9700000,4617
US2.AAPL,1,20170301,13:28:00,139.9600000,139.9900000,139.9600000,139.9900000,12103
US2.AAPL,1,20170301,13:29:00,139.9800000,139.9950000,139.9700000,139.9950000,6000
US2.AAPL,1,20170301,13:30:00,139.9900000,140.0700000,139.7700000,139.8300000,74856
US2.AAPL,1,20170301,13:31:00,139.8300000,139.8900000,139.8300000,139.8400000,9198
US2.AAPL,1,20170301,13:32:00,139.8500000,139.8750000,139.7350000,139.7500000,8673
US2.AAPL,1,20170301,13:33:00,139.7650000,139.8000000,139.7600000,139.8000000,2429
US2.AAPL,1,20170301,13:34:00,139.8100000,139.8100000,139.7600000,139.7600000,3800
US2.AAPL,1,20170301,13:35:00,139.7500000,139.7500000,139.7200000,139.7500000,6213
US2.AAPL,1,20170301,13:36:00,139.7600000,139.7700000,139.7200000,139.7200000,5623
US2.AAPL,1,20170301,13:37:00,139.7300000,139.7300000,139.6200000,139.6900000,11090
US2.AAPL,1,20170301,13:38:00,139.6800000,139.7200000,139.6800000,139.6900000,4036
US2.AAPL,1,20170301,13:39:00,139.7000000,139.7900000,139.6700000,139.7900000,5678
US2.AAPL,1,20170301,13:40:00,139.7800000,139.7900000,139.7300000,139.7300000,2575
US2.AAPL,1,20170301,13:41:00,139.7700000,139.8700000,139.7600000,139.8600000,6116
US2.AAPL,1,20170301,13:42:00,139.8700000,139.9200000,139.8700000,139.9150000,7200
US2.AAPL,1,20170301,13:43:00,139.9100000,139.9600000,139.8900000,139.9300000,6031
US2.AAPL,1,20170301,13:44:00,139.9300000,139.9400000,139.8900000,139.9300000,4000
US2.AAPL,1,20170301,13:45:00,139.9150000,139.9300000,139.8600000,139.8700000,3400
US2.AAPL,1,20170301,13:46:00,139.8700000,139.9000000,139.8600000,139.8700000,4617
US2.AAPL,1,20170301,13:47:00,139.8800000,139.8800000,139.8100000,139.8300000,3600
US2.AAPL,1,20170301,13:48:00,139.8300000,139.8400000,139.7700000,139.7950000,4400
US2.AAPL,1,20170301,13:49:00,139.7900000,139.7900000,139.7400000,139.7550000,7053
US2.AAPL,1,20170301,13:50:00,139.7550000,139.7700000,139.7300000,139.7300000,3600
US2.AAPL,1,20170301,13:51:00,139.7300000,139.7400000,139.7200000,139.7200000,1740
US2.AAPL,1,20170301,13:52:00,139.7300000,139.7500000,139.7300000,139.7400000,2882
US2.AAPL,1,20170301,13:53:00,139.7500000,139.7800000,139.7200000,139.7300000,3400
US2.AAPL,1,20170301,13:54:00,139.7300000,139.7300000,139.6900000,139.7000000,3300
US2.AAPL,1,20170301,13:55:00,139.7000000,139.7500000,139.7000000,139.7300000,4860
US2.AAPL,1,20170301,13:56:00,139.7400000,139.7700000,139.7300000,139.7500000,3480
US2.AAPL,1,20170301,13:57:00,139.7600000,139.7800000,139.7500000,139.7500000,3270
US2.AAPL,1,20170301,13:58:00,139.7500000,139.7800000,139.7500000,139.7500000,2936
US2.AAPL,1,20170301,13:59:00,139.7600000,139.7700000,139.7200000,139.7400000,4200
US2.AAPL,1,20170301,14:00:00,139.7500000,139.7800000,139.7500000,139.7600000,1833
US2.AAPL,1,20170301,14:01:00,139.7700000,139.7900000,139.7450000,139.7450000,2300
US2.AAPL,1,20170301,14:02:00,139.7350000,139.7600000,139.7300000,139.7300000,3141
US2.AAPL,1,20170301,14:03:00,139.7500000,139.7600000,139.7100000,139.7300000,3119
US2.AAPL,1,20170301,14:04:00,139.7300000,139.7300000,139.6900000,139.7100000,2800
US2.AAPL,1,20170301,14:05:00,139.7200000,139.7400000,139.6900000,139.7000000,4955
US2.AAPL,1,20170301,14:06:00,139.7000000,139.7300000,139.6700000,139.6900000,4513
US2.AAPL,1,20170301,14:07:00,139.6800000,139.7300000,139.6300000,139.6500000,5747
US2.AAPL,1,20170301,14:08:00,139.6500000,139.6750000,139.6300000,139.6500000,3800
US2.AAPL,1,20170301,14:09:00,139.6300000,139.6500000,139.6200000,139.6400000,4283
US2.AAPL,1,20170301,14:10:00,139.6400000,139.6400000,139.5700000,139.5800000,6300
US2.AAPL,1,20170301,14:11:00,139.5600000,139.5800000,139.5300000,139.5500000,5325
US2.AAPL,1,20170301,14:12:00,139.5300000,139.5400000,139.5300000,139.5400000,3233
US2.AAPL,1,20170301,14:13:00,139.5400000,139.5500000,139.5300000,139.5300000,2959
US2.AAPL,1,20170301,14:14:00,139.5500000,139.6500000,139.5500000,139.6500000,4632
US2.AAPL,1,20170301,14:15:00,139.6500000,139.7400000,139.6500000,139.7300000,5807
US2.AAPL,1,20170301,14:16:00,139.7000000,139.7900000,139.6800000,139.7300000,12383
US2.AAPL,1,20170301,14:17:00,139.7300000,139.7900000,139.7300000,139.7800000,2900
US2.AAPL,1,20170301,14:18:00,139.7800000,139.8700000,139.7400000,139.8400000,7851
US2.AAPL,1,20170301,14:19:00,139.8300000,139.8700000,139.8000000,139.8200000,5400
US2.AAPL,1,20170301,14:20:00,139.8600000,139.8650000,139.8000000,139.8000000,3440
US2.AAPL,1,20170301,14:21:00,139.8200000,139.8400000,139.8100000,139.8300000,4523
US2.AAPL,1,20170301,14:22:00,139.8400000,139.8600000,139.7800000,139.8100000,7704
US2.AAPL,1,20170301,14:23:00,139.8100000,139.8600000,139.8100000,139.8600000,3850
US2.AAPL,1,20170301,14:24:00,139.8700000,139.9500000,139.8700000,139.9400000,9240
US2.AAPL,1,20170301,14:25:00,139.9400000,139.9600000,139.9000000,139.9300000,5148
US2.AAPL,1,20170301,14:26:00,139.9300000,139.9300000,139.8700000,139.8700000,2858
US2.AAPL,1,20170301,14:27:00,139.8700000,139.8900000,139.8600000,139.8800000,2257
US2.AAPL,1,20170301,14:28:00,139.8700000,139.8800000,139.8400000,139.8800000,3680
US2.AAPL,1,20170301,14:29:00,139.8700000,139.9000000,139.8700000,139.8900000,2800
US2.AAPL,1,20170301,14:30:00,139.8900000,139.9000000,139.8800000,139.8900000,4327
US2.AAPL,1,20170301,14:31:00,139.8900000,139.8900000,139.8750000,139.8800000,1800
US2.AAPL,1,20170301,14:32:00,139.8900000,139.9000000,139.8800000,139.8900000,7391
US2.AAPL,1,20170301,14:33:00,139.8900000,139.9000000,139.8800000,139.8800000,3702
US2.AAPL,1,20170301,14:34:00,139.8800000,139.8900000,139.8750000,139.8750000,3100
US2.AAPL,1,20170301,14:35:00,139.8800000,139.9000000,139.8300000,139.8400000,14728
US2.AAPL,1,20170301,14:36:00,139.8400000,139.8800000,139.8200000,139.8500000,9600
US2.AAPL,1,20170301,14:37:00,139.8400000,139.8400000,139.7700000,139.8100000,9782
US2.AAPL,1,20170301,14:38:00,139.8100000,139.8900000,139.8100000,139.8900000,3082
US2.AAPL,1,20170301,14:39:00,139.8950000,139.9100000,139.8900000,139.9100000,2500
US2.AAPL,1,20170301,14:40:00,139.9200000,139.9800000,139.9100000,139.9800000,11905
US2.AAPL,1,20170301,14:41:00,139.9800000,139.9800000,139.9500000,139.9500000,3737
US2.AAPL,1,20170301,14:42:00,139.9600000,139.9750000,139.9500000,139.9750000,3000
US2.AAPL,1,20170301,14:43:00,139.9700000,139.9700000,139.9600000,139.9600000,2243
US2.AAPL,1,20170301,14:44:00,139.9650000,139.9800000,139.9650000,139.9800000,974
US2.AAPL,1,20170301,14:45:00,139.9700000,139.9900000,139.9600000,139.9900000,3047
US2.AAPL,1,20170301,14:46:00,139.9900000,140.0000000,139.9900000,140.0000000,1200
US2.AAPL,1,20170301,14:47:00,140.0000000,140.0000000,139.9900000,140.0000000,6648
US2.AAPL,1,20170301,14:48:00,139.9950000,139.9950000,139.9500000,139.9500000,6793
US2.AAPL,1,20170301,14:49:00,139.9600000,140.0400000,139.9600000,140.0400000,8819
US2.AAPL,1,20170301,14:50:00,140.0400000,140.1000000,140.0400000,140.0900000,7604
US2.AAPL,1,20170301,14:51:00,140.0900000,140.1300000,140.0500000,140.0850000,8517
US2.AAPL,1,20170301,14:52:00,140.0850000,140.0900000,140.0200000,140.0200000,4904
US2.AAPL,1,20170301,14:53:00,140.0200000,140.0850000,140.0100000,140.0850000,5049
US2.AAPL,1,20170301,14:54:00,140.1000000,140.1200000,140.1000000,140.1200000,3150
US2.AAPL,1,20170301,14:55:00,140.1100000,140.1200000,140.0900000,140.1000000,4107
US2.AAPL,1,20170301,14:56:00,140.1000000,140.1200000,140.1000000,140.1200000,6609
US2.AAPL,1,20170301,14:57:00,140.1200000,140.1300000,140.1100000,140.1100000,4483
US2.AAPL,1,20170301,14:58:00,140.1050000,140.1400000,140.1050000,140.1400000,4114
US2.AAPL,1,20170301,14:59:00,140.1450000,140.1450000,140.0700000,140.0700000,3948
US2.AAPL,1,20170301,15:00:00,140.0700000,140.1000000,140.0700000,140.1000000,3300
US2.AAPL,1,20170301,15:01:00,140.0900000,140.0900000,140.0600000,140.0600000,2265
US2.AAPL,1,20170301,15:02:00,140.0600000,140.0600000,140.0400000,140.0400000,1425
US2.AAPL,1,20170301,15:03:00,140.0500000,140.0550000,139.9800000,139.9800000,6057
US2.AAPL,1,20170301,15:04:00,139.9700000,139.9800000,139.9150000,139.9700000,6371
US2.AAPL,1,20170301,15:05:00,139.9700000,139.9800000,139.9500000,139.9800000,4685
US2.AAPL,1,20170301,15:06:00,139.9800000,140.0200000,139.9750000,140.0000000,3909
US2.AAPL,1,20170301,15:07:00,139.9900000,139.9900000,139.9300000,139.9800000,5144
US2.AAPL,1,20170301,15:08:00,139.9800000,139.9800000,139.9600000,139.9700000,2900
US2.AAPL,1,20170301,15:09:00,139.9600000,139.9900000,139.9500000,139.9500000,5800
US2.AAPL,1,20170301,15:10:00,139.9500000,139.9600000,139.9200000,139.9200000,3904
US2.AAPL,1,20170301,15:11:00,139.9250000,139.9600000,139.9100000,139.9300000,8119
US2.AAPL,1,20170301,15:12:00,139.9600000,139.9800000,139.9500000,139.9700000,4698
US2.AAPL,1,20170301,15:13:00,139.9600000,139.9700000,139.9550000,139.9700000,3042
US2.AAPL,1,20170301,15:14:00,139.9600000,139.9800000,139.9500000,139.9600000,4208
US2.AAPL,1,20170301,15:15:00,139.9600000,139.9650000,139.9200000,139.9300000,7411
US2.AAPL,1,20170301,15:16:00,139.9300000,139.9400000,139.9300000,139.9300000,3347
US2.AAPL,1,20170301,15:17:00,139.9300000,139.9300000,139.9100000,139.9200000,3738
US2.AAPL,1,20170301,15:18:00,139.9100000,139.9300000,139.9100000,139.9100000,5200
US2.AAPL,1,20170301,15:19:00,139.9200000,139.9400000,139.9100000,139.9200000,4805
US2.AAPL,1,20170301,15:20:00,139.9400000,139.9800000,139.9400000,139.9800000,2728
US2.AAPL,1,20170301,15:21:00,139.9850000,140.0000000,139.9800000,140.0000000,4896
US2.AAPL,1,20170301,15:22:00,139.9900000,139.9900000,139.9850000,139.9850000,2604
US2.AAPL,1,20170301,15:23:00,139.9800000,139.9900000,139.9700000,139.9700000,3116
US2.AAPL,1,20170301,15:24:00,139.9800000,139.9800000,139.9700000,139.9800000,3830
US2.AAPL,1,20170301,15:25:00,139.9900000,140.0100000,139.9900000,140.0000000,9891
US2.AAPL,1,20170301,15:26:00,140.0000000,140.0000000,139.9500000,139.9500000,6144
US2.AAPL,1,20170301,15:27:00,139.9500000,139.9700000,139.9200000,139.9700000,5924
US2.AAPL,1,20170301,15:28:00,139.9700000,139.9700000,139.9400000,139.9600000,4252
US2.AAPL,1,20170301,15:29:00,139.9500000,139.9600000,139.9500000,139.9600000,907
US2.AAPL,1,20170301,15:30:00,139.9500000,139.9800000,139.9500000,139.9800000,4580
US2.AAPL,1,20170301,15:31:00,139.9700000,139.9800000,139.9700000,139.9700000,3120
US2.AAPL,1,20170301,15:32:00,139.9700000,139.9700000,139.9500000,139.9600000,2622
US2.AAPL,1,20170301,15:33:00,139.9500000,139.9500000,139.8650000,139.8700000,10683
US2.AAPL,1,20170301,15:34:00,139.8700000,139.8700000,139.8500000,139.8700000,8382
US2.AAPL,1,20170301,15:35:00,139.8700000,139.8700000,139.8500000,139.8600000,2600
US2.AAPL,1,20170301,15:36:00,139.8700000,139.8900000,139.8600000,139.8900000,3603
US2.AAPL,1,20170301,15:37:00,139.9100000,139.9250000,139.9000000,139.9200000,6235
US2.AAPL,1,20170301,15:38:00,139.9150000,139.9200000,139.9050000,139.9100000,3762
US2.AAPL,1,20170301,15:39:00,139.9100000,139.9100000,139.8800000,139.8850000,3499
US2.AAPL,1,20170301,15:40:00,139.8850000,139.9200000,139.8850000,139.9200000,2432
US2.AAPL,1,20170301,15:41:00,139.9150000,139.9500000,139.9000000,139.9400000,12590
US2.AAPL,1,20170301,15:42:00,139.9400000,139.9600000,139.9250000,139.9300000,2597
US2.AAPL,1,20170301,15:43:00,139.9300000,139.9600000,139.9300000,139.9600000,4095
US2.AAPL,1,20170301,15:44:00,139.9500000,139.9900000,139.9500000,139.9850000,8368
US2.AAPL,1,20170301,15:45:00,139.9850000,139.9900000,139.9850000,139.9900000,2695
US2.AAPL,1,20170301,15:46:00,139.9900000,140.0000000,139.9800000,139.9900000,4516
US2.AAPL,1,20170301,15:47:00,139.9950000,140.0200000,139.9900000,140.0200000,11844
US2.AAPL,1,20170301,15:48:00,140.0300000,140.0600000,140.0300000,140.0300000,9819
US2.AAPL,1,20170301,15:49:00,140.0200000,140.0700000,140.0200000,140.0600000,3767
US2.AAPL,1,20170301,15:50:00,140.0700000,140.0800000,140.0600000,140.0800000,4601
US2.AAPL,1,20170301,15:51:00,140.0750000,140.0950000,140.0300000,140.0400000,9129
US2.AAPL,1,20170301,15:52:00,140.0350000,140.0400000,139.9750000,139.9750000,4350
US2.AAPL,1,20170301,15:53:00,139.9700000,139.9700000,139.9050000,139.9200000,8020
US2.AAPL,1,20170301,15:54:00,139.9200000,139.9200000,139.9000000,139.9100000,7588
US2.AAPL,1,20170301,15:55:00,139.9100000,139.9450000,139.9100000,139.9200000,13189
US2.AAPL,1,20170301,15:56:00,139.9200000,139.9200000,139.8500000,139.8700000,22419
US2.AAPL,1,20170301,15:57:00,139.8600000,139.9050000,139.8600000,139.8700000,9060
US2.AAPL,1,20170301,15:58:00,139.8700000,139.8750000,139.8100000,139.8700000,16409
US2.AAPL,1,20170301,15:59:00,139.8600000,139.9150000,139.8400000,139.8400000,9990
US2.AAPL,1,20170301,16:00:00,139.8300000,139.8300000,139.7400000,139.7600000,16577
